Response ID,Time Started,Date Submitted,Status,Language,SessionID,User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Which higher education institution do you or did you study at?,What is your current year of study as of 2025?,What will be your highest qualification when you graduate?,Which of the following best describes the main subject that you are studying? ,Please indicate your nationality.,What is your gender?,Which of these statements best describes your current perception of the organisation as an employer?,Types of roles available:What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Career progression and development:What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Compensation and benefits:What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Work-life balance and culture:What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Application and interview process:What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Other - Write In (Required):What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,Other - Write In (Required):What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  ,"On a scale from 1 to 10 (1 – Low, 10 – High), how would you rate the attractiveness of the organisation as an employer?   ",Which of these factors would most motivate you to apply for a position at the organisation?  ,Other - Write In (Required):Which of these factors would most motivate you to apply for a position at the organisation?  
1142,"Nov 11, 2025 9:36:58 AM","Nov 11, 2025 9:39:02 AM",Complete,English,1762825011_691293331e2319.00459291,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.135,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,Compensation and benefits,,,,,3,Learning and development,
1143,"Nov 11, 2025 9:37:42 AM","Nov 12, 2025 12:41:25 AM",Complete,English,1762825057_691293618cdaf5.08907925,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,137.132.26.144,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,Compensation and benefits,Work-life balance and culture,,,,7,Work-life balance,
1144,"Nov 11, 2025 9:37:49 AM","Nov 11, 2025 9:39:32 AM",Complete,English,1762825058_69129362274d44.75011493,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.67,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,,Compensation and benefits,Work-life balance and culture,,,,3,Meaningful work impact,
1145,"Nov 11, 2025 9:37:48 AM","Nov 11, 2025 9:56:25 AM",Complete,English,1762825063_6912936785b6e9.21283972,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1",,172.225.77.180,103.8013992,1.367300034,Singapore,,,,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,7,Work-life balance,
1146,"Nov 11, 2025 9:38:22 AM","Nov 11, 2025 9:40:02 AM",Disqualified,English,1762825093_69129385caf163.21644026,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.55,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Engineering (Electrical/Electronics, Mechanical, Civil, Chemical, Industrial Engineering, etc.)","Non-Singaporean, no long-term residence status",Female,,,,,,,,,,,
1147,"Nov 11, 2025 9:38:35 AM","Nov 11, 2025 9:40:50 AM",Complete,English,1762825109_69129395b0f189.26361023,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/142.0.7444.128 Mobile/15E148 Safari/604.1",,137.132.26.48,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,7,Job security,
1148,"Nov 11, 2025 9:38:59 AM","Nov 11, 2025 9:40:33 AM",Complete,English,1762825120_691293a0ef0019.15185210,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,202.51.247.23,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 4,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,Compensation and benefits,,,,,5,Career growth opportunities,
1149,"Nov 11, 2025 9:39:08 AM","Nov 11, 2025 9:40:49 AM",Complete,English,1762825144_691293b8260804.99112757,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1",,104.28.119.108,-97.8219986,37.75099945,United States,,,,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,Work-life balance and culture,,,,6,Work-life balance,
1150,"Nov 11, 2025 9:39:06 AM","Nov 11, 2025 9:40:04 AM",Disqualified,English,1762825141_691293b5b2b2b1.27887811,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",,122.11.246.153,103.8554001,1.303599954,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)","Non-Singaporean, no long-term residence status",Male,,,,,,,,,,,
1151,"Nov 11, 2025 9:39:21 AM","Nov 11, 2025 9:41:15 AM",Complete,English,1762825157_691293c561f520.73962241,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.156,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 4,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,Work-life balance and culture,,,,7,Meaningful work impact,
1152,"Nov 11, 2025 9:39:25 AM","Nov 11, 2025 9:41:50 AM",Disqualified,English,1762825124_691293a4c45fb8.47440290,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.155,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,Economics,"Non-Singaporean, with long-term residence status",Female,,,,,,,,,,,
1153,"Nov 11, 2025 9:39:34 AM","Nov 11, 2025 9:43:23 AM",Complete,English,1762825160_691293c8e16931.14512319,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",,119.234.4.217,103.8554001,1.303599954,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Male,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,Compensation and benefits,,,,,6,Work-life balance,
1154,"Nov 11, 2025 9:39:49 AM","Nov 11, 2025 9:41:32 AM",Complete,English,1762825178_691293daaafdf7.21283517,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.245,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,,Compensation and benefits,,Application and interview process,,,3,Job security,
1155,"Nov 11, 2025 9:40:05 AM","Nov 11, 2025 9:41:45 AM",Complete,English,1762825193_691293e9f27558.42808337,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.4,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 4,Bachelor's Degree,Education/Teaching,Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,,Compensation and benefits,Work-life balance and culture,,,,6,Career growth opportunities,
1156,"Nov 11, 2025 9:40:15 AM","Nov 11, 2025 9:41:22 AM",Disqualified,English,1762825208_691293f87f97b9.99070778,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",,119.234.19.59,103.8554001,1.303599954,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 4,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)","Non-Singaporean, no long-term residence status",Male,,,,,,,,,,,
1157,"Nov 11, 2025 9:40:47 AM","Nov 11, 2025 12:32:52 PM",Complete,English,1762825242_6912941ad74af1.55634725,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.2 Mobile/15E148 Safari/604.1",,137.132.26.203,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,,Work-life balance and culture,,,,5,Meaningful work impact,
1158,"Nov 11, 2025 9:42:06 AM","Nov 11, 2025 9:43:00 AM",Complete,English,1762825322_6912946a78cec4.40516372,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.146,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,Compensation and benefits,,,,,7,Meaningful work impact,
1159,"Nov 11, 2025 9:42:14 AM","Nov 11, 2025 9:43:52 AM",Complete,English,1762825329_69129471785f60.74328880,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.51,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Male,"I recognise the organisation by name, but don’t have a clear impression of them",,,Compensation and benefits,Work-life balance and culture,Application and interview process,,,8,Job security,
1160,"Nov 11, 2025 9:42:37 AM","Nov 11, 2025 9:42:56 AM",Disqualified,English,1762825352_691294881acc00.95672808,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.66,103.7630997,1.309900045,Singapore,Singapore,0,12,EASB East Asia Institute of Management,Year 3,Masters of Business Administration (MBA),"Engineering (Electrical/Electronics, Mechanical, Civil, Chemical, Industrial Engineering, etc.)",Singaporean/Singapore PR,Male,,,,,,,,,,,
1161,"Nov 11, 2025 9:43:21 AM","Nov 11, 2025 9:45:38 AM",Complete,English,1762825399_691294b73d6de5.10797379,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",,119.234.37.132,103.8628006,1.338400006,Singapore,Singapore,0,35,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,Compensation and benefits,,,,,8,Meaningful work impact,
1162,"Nov 11, 2025 9:44:14 AM","Nov 11, 2025 12:08:58 PM",Complete,English,1762825446_691294e6dbf447.14066931,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1",,172.226.45.181,-97.8219986,37.75099945,United States,,,,National University of Singapore (NUS),Year 3,Bachelor's Degree,IT and Technology,Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,Compensation and benefits,,,,,2,Job security,
1163,"Nov 11, 2025 9:44:23 AM","Nov 11, 2025 9:46:28 AM",Complete,English,1762825452_691294ec7466b1.34608193,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.196,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,Compensation and benefits,,,,,5,Work-life balance,
1164,"Nov 11, 2025 9:45:08 AM","Nov 13, 2025 1:30:19 AM",Complete,English,1762825498_6912951a358aa2.11935237,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",,137.132.26.96,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,Compensation and benefits,,,,,6,Career growth opportunities,
1165,"Nov 11, 2025 9:45:57 AM","Nov 11, 2025 10:04:36 AM",Complete,English,1762825551_6912954f2f6c86.34455721,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",,137.132.26.175,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 4,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,Work-life balance and culture,,,,7,Job security,
1166,"Nov 11, 2025 9:45:59 AM","Nov 11, 2025 9:47:31 AM",Complete,English,1762825554_69129552967041.79811093,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.135,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 4,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Prefer not to say,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,Compensation and benefits,,,,,6,Career growth opportunities,
1167,"Nov 11, 2025 9:46:20 AM","Nov 11, 2025 9:48:34 AM",Complete,English,1762825574_6912956604f422.93817076,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1",,137.132.26.12,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,8,Learning and development,
1168,"Nov 11, 2025 9:46:28 AM","Nov 12, 2025 1:13:06 PM",Complete,English,1762825559_6912955702ebb8.22496974,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.2 Mobile/15E148 Safari/604.1",,137.132.26.108,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Male,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,,,Work-life balance and culture,Application and interview process,,,5,Work-life balance,
1169,"Nov 11, 2025 9:47:43 AM","Nov 11, 2025 9:49:33 AM",Complete,English,1762825659_691295bb938324.69267158,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,202.51.247.23,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,,Work-life balance and culture,,,,5,Meaningful work impact,
1170,"Nov 11, 2025 9:48:03 AM","Nov 11, 2025 9:49:09 AM",Complete,English,1762825664_691295c0240027.54395434,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.196,103.7630997,1.309900045,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 4,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,Work-life balance and culture,,,,6,Work-life balance,
